,lat,lng,name,osm_accuracy,population
0,52.651054599999995,90.101159,Абаза,0.593507677970318,17111
1,53.7209024,91.442435,Абакан,0.609790990910155,165183
2,53.6828,53.655701,Абдулино,0.58718281351088,20663
3,44.8649528,38.1578189,Абинск,0.5978643972223641,34926
4,56.525459700000006,52.9972512,Агрыз,0.596614665199801,19299
5,43.425383399999994,39.9237036,Адлер,0.536537590075626,109539
6,54.862955500000005,53.0792275,Азнакаево,0.5950572107405551,34859
7,47.0884477,39.424074559130396,Азов,0.633784277105689,82882
8,47.268696000000006,39.861362,Аксай,0.589467215043441,41984
9,57.850811,61.695,Алапаевск,0.613774447066366,38198
10,54.84582955,46.5627484284573,Алатырь,0.5886688924656,38202
11,58.608414,125.388222,Алдан,0.605947875397728,21277
12,52.4970221,82.7730755,Алейск,0.598513283078841,28528
13,56.3962287,38.711110299999994,Александров,0.614190064709064,61544
14,59.163218900000004,57.5806324455949,Александровск,0.589053399644964,15022
15,50.6299364,38.6867154,Алексеевка,0.591445708860836,39026
16,54.5028103,37.0667213,Алексин,0.593120203849316,61738
17,55.554956000000004,98.6654191,Алзамай,0.598401892483957,6751
18,44.677112,34.4095393,Алушта,0.602915167891094,28642
19,54.90050079999999,52.2963777,Альметьевск,0.6060070330404449,146309
20,64.7316875,177.5060925,Анадырь,0.591918180647331,13053
21,44.894271999999994,37.316887,Анапа,0.6429240761307851,58983
22,52.53111170000001,103.8826109,Ангарск,0.620687137820104,233765
23,56.646801,32.26532,Андреаполь,0.5955262571396489,8265
24,56.077808,86.019356,Анжеро-Судженск,0.691975472245134,76669
25,67.568626,33.404392,Апатиты,0.5387485870051529,59690
26,56.6954649,60.850453599999994,Арамиль,0.603533765249116,14227
27,43.2950455,45.86889179999999,Аргун,0.5951277956683381,29528
28,54.8436669,46.2386314,Ардатов,0.588374966721875,9400
29,55.3989463,43.840812899999996,Арзамас,0.614842447172448,106367
30,51.942913,43.489098,Аркадак,0.5887933469411171,12846
31,44.9993585,41.1294061,Армавир,0.625553416979574,188897
32,44.1608008,133.2889113,Арсеньев,0.602290298739534,56742
33,56.090991599999995,49.8771828,Арск,0.591620199086833,18114
34,54.116268000000005,86.27005799999999,Артышта,0.575105590586511,263
35,43.35703770000001,132.1853629,Артём,0.605651232440788,106460
36,48.60083235,37.9940003223644,Артёмовск,0.494973508413046,2180
37,57.343185399999996,61.8775035,Артёмовский,0.604328770013058,32878
38,64.543022,40.537121,Архангельск,0.6830740534513711,348716
39,57.00527460000001,61.458076500000004,Асбест,0.609063811524401,70067
40,56.999187,86.14166999999999,Асино,0.5939886199299,25614
41,46.3652486,48.0552168617783,Астрахань,0.6704389758656829,520662
42,51.882442,45.012572999999996,Аткарск,0.5952687234722089,25620
43,48.2877616,46.174487899999995,Ахтубинск,0.592998616910351,41898
44,56.2694846,90.4953964,Ачинск,0.6251791008596739,109156
45,54.99088960000001,57.278053099999994,Аша,0.60201754214395,31916
46,56.460900699999996,138.1817339,Аян,0.590439032346601,1895
47,59.3969942,35.940425,Бабаево,0.5963385957600611,12074
48,51.7161749,105.8635328,Бабушкин,0.598401892483957,4839
49,54.4030866,53.235701600000006,Бавлы,0.5927302783138559,22109
50,55.466446999999995,119.95388249999999,Багдарин,0.435,4875
51,51.522597999999995,104.14907099999999,Байкальск,0.599812710008018,13589
52,61.680826100000004,96.38302209999999,Байкит,0.5769014587248721,3513
53,43.68587385,43.544624025,Баксан,0.5871560575307021,36857
54,55.1783579,36.657556400000004,Балабаново,0.5891312019688311,26337
55,52.01812,47.819140999999995,Балаково,0.612899469290669,199576
56,55.803622499999996,37.96464879999999,Балашиха,0.6302366107451179,215353
57,51.537084,43.1717621,Балашов,0.602520153690846,82222
58,51.578789,116.646042,Балей,0.5952687234722089,12536
59,55.3567611,78.350348,Барабинск,0.599375288729948,30250
60,53.347402,83.77844959999999,Барнаул,0.6711959854972599,635585
61,53.654075799999994,47.1013737,Барыш,0.584392055045225,17149
62,67.654907,134.63507099999998,Батагай,0.595759448486215,3647
63,47.138527,39.742348,Батайск,0.611147618423012,112400
64,56.973884600000005,29.8845309,Бежаницы,0.5078493758844651,4141
65,57.78135699999999,36.692535,Бежецк,0.600892870837439,24517
66,68.53701,146.187286,Белая Гора,0.6750324697459009,2058
67,48.1751778,40.7902124,Белая Калитва,0.6890892910038822,43688
68,50.5955595,36.5873394,Белгород,0.664911139729077,356426
69,52.9669338,43.4130625,Белинский,0.586103409400246,8567
70,54.419323,86.30342900000001,Белово,0.598691090340636,76752
71,50.921326,128.47287,Белогорск,0.6035952848676379,68220
72,60.03199,37.7842189,Белозерск,0.603963118581715,9614
73,51.9994856,84.9860861,Белокуриха,0.596361648836586,15072
74,64.5216684,34.762583500000005,Беломорск,0.59186861699418,11217
75,53.968070499999996,58.4099549,Белорецк,0.607813311092527,68804
76,44.7614149,39.871294299999995,Белореченск,0.603574785150379,53891
77,63.7156353,66.6667691,Белоярский,0.5968209087811271,20283
78,55.833073,32.939487,Белый,0.5982008806752789,3771
79,54.7437662,83.0626890786016,Бердск,0.593615777768699,98809
80,59.408417099999994,56.8036958,Березники,0.617565036172246,156350
81,63.935246,65.053566,Берёзово,0.59231326148336,7050
82,61.0183491,138.3158678,Берёзовый,0.435,29441
83,43.18755720000001,44.537568900000004,Беслан,0.6061251782511401,36724
84,52.5394905,85.2148673,Бийск,0.6230338711197161,203826
85,46.819363,134.254822,Бикин,0.5964997865097429,17156
86,48.78816679999999,132.9282082,Биробиджан,0.586699419665253,75419
87,50.290527000000004,127.527161,Благовещенск,0.619684962903729,34246
88,45.100857,43.420868,Благодарный,0.5877685253859921,32736
89,51.0967999,40.0307798,Бобров,0.589544497059049,19738
90,56.7683407,62.052077399999995,Богданович,0.603451643452326,31752
91,53.773571,38.126965000000006,Богородицк,0.59086888056666,31897
92,56.493906200000005,38.182557200000005,Богородское,0.5810270996548921,109432
93,56.211464,89.531639,Боготол,0.6008071512139229,21029
94,49.93244979999999,40.554475399999994,Богучар,0.594560839740484,11811
95,57.8500317,114.20382839999999,Бодайбо,0.602269360264941,15331
96,59.472902100000006,33.848995200000005,Бокситогорск,0.60172244801276,16593
97,54.9609,49.0334,Болгар,0.785388247880598,8650
98,57.885204,34.049603000000005,Бологое,0.6040445621341971,23499
99,55.671566000000006,84.38855,Болотное,0.5963385957600611,16969
100,53.44899399999999,36.002232,Болхов,0.5956196395808051,11421
101,43.1121194,132.3509104,Большой Камень (ЗАТО),0.693922356411331,37918
102,56.3548,44.0593,Бор,0.5046028984002511,78079
103,50.38518079999999,116.5330685,Борзя,0.5988683861101409,31376
104,51.368015,42.075169,Борисоглебск,0.604409732125682,65585
105,58.389008999999994,33.906827500000006,Боровичи,0.60201754214395,54731
106,55.8997187,94.8930452,Бородино,0.5990231026323449,17423
107,56.1517085,101.6334907,Братск,0.625251261504111,246348
108,55.421993799999996,38.259061200000005,Бронницы,0.6120118905961159,21102
109,53.24237779999999,34.36682879999999,Брянск,0.659014203478658,415640
110,54.5384152,52.795595299999995,Бугульма,0.606282353725223,89144
111,53.6208,52.417,Бугуруслан,0.596107589494971,52249
112,44.780533,44.163357,Будённовск,0.600785702666857,64628
113,52.788502,52.253899,Бузулук,0.601996510784124,82816
114,54.972286600000004,48.2928964,Буинск,0.5940843595986629,20342
115,58.4781,41.5166,Буй,0.557384640197825,25763
116,50.828491,40.587322,Бутурлиновка,0.49626260715515397,27208
117,57.979141399999996,33.2537994,Валдай,0.594821342104523,16099
118,50.211296000000004,38.100227000000004,Валуйки,0.5991994472429871,35322
119,60.345203000000005,102.28093,Ванавара,0.577811294327093,2906
120,49.090481,140.260864,Ванино,0.5859125546599829,15314
121,55.6045223,31.1949976,Велиж,0.596958022073212,7620
122,56.342361,30.527921999999997,Великие Луки,0.758345464804485,98778
123,60.76128520000001,46.301466600000005,Великий Устюг,0.7087143538776091,31664
124,61.0756446,42.09795820000001,Вельск,0.597231336930754,23885
125,58.0721045,54.66748470000001,Верещагино,0.5909695871239891,22760
126,55.343238,36.185145,Верея,0.607506299750977,5368
127,63.449760899999994,120.31466780000001,Верхневилюйск,0.581820093574305,21002
128,53.878002,59.211380000000005,Верхнеуральск,0.603881567263997,9459
129,57.37480479999999,59.9320354,Верхний Тагил,0.69134095326352,11843
130,56.052029000000005,60.226448,Верхний Уфалей,0.690807151213923,30504
131,58.043597999999996,60.554832,Верхняя Салда,0.693840751103981,46240
132,58.3605,59.81823000000001,Верхняя Тура,0.6920805931974,9468
133,58.861702,60.809338000000004,Верхотурье,0.609530938206308,8815
134,58.663726399999994,37.2626496,Весьегонск,0.593483532074075,7330
135,63.754082,121.626549,Вилюйск,0.604893283996417,10233
136,56.124722,101.171951,Вихоревка,0.5983126348298741,22528
137,57.20439895,41.9132782222458,Вичуга,0.581942947535096,37609
138,43.1150678,131.8855768,Владивосток,0.714840167312577,592069
139,43.024592999999996,44.682109999999994,Владикавказ,0.658553789525574,311635
140,56.1288899,40.407520299999995,Владимир,0.6808850789897131,348256
141,48.64820995,44.3857637990291,Волгоград,0.6991622008788249,1021244
142,47.5414072,42.228104828647496,Волгодонск,0.603250952418196,170621
143,57.440105,41.157181,Волгореченск,0.586483354941348,17108
144,55.88183660000001,48.3462942305733,Волжск,0.582558907083044,55671
145,48.782102,44.7779843,Волжский,0.610381308736396,314436
146,59.218876,39.893276,Вологда,0.653284953368342,301642
147,56.036012899999996,35.95833579999999,Волоколамск,0.632097253899569,23386
148,59.9275868,32.327680300000004,Волхов,0.6128289314868349,47344
149,50.2805047,36.9452503,Волчанск,0.493287070859554,10008
150,52.042755,47.386032,Вольск,0.604288249038967,66520
151,67.494957,64.0401,Воркута,0.6238802997379771,70551
152,51.6605982,39.20058579999999,Воронеж,0.696479374942082,889680
153,55.322518,38.6816824,Воскресенск,0.622764144652578,91301
154,57.052505000000004,53.990612,Воткинск,0.6012771405923771,100034
155,63.844337,57.300171,Вуктыл,0.588401198856501,12357
156,60.709217,28.744051000000002,Выборг,0.6910472603069089,80013
157,55.318774,42.1800408,Выкса,0.5966376152649979,56196
158,61.006355000000006,36.451122,Вытегра,0.5953390667167161,10490
159,57.588303,34.5714,Вышний Волочёк,0.58672863886048,52326
160,47.533455,134.757874,Вяземский,0.5933142454086451,14556
161,56.24514,42.137577,Вязники,0.600506190172488,41252
162,55.210356299999994,34.2995187,Вязьма,0.620687137820104,57103
163,56.2229946,51.074903799999994,Вятские Поляны,0.6872540585529,35159
164,56.558550100000005,40.1205669,Гаврилов Посад,0.6771292899301191,6434
165,57.303282700000004,39.8537697,Гаврилов-Ям,0.6753364185318901,17792
166,55.553383,34.996864,Гагарин,0.604893283996417,31721
167,58.3781,42.3499,Галич,0.6132509524181949,17346
168,59.57062729999999,30.1305083,Гатчина,0.643869640553369,92566
169,58.743066000000006,27.8156854,Гдов,0.603574785150379,4379
170,44.56094470000001,38.076683200000005,Геленджик,0.616377222974422,54813
171,44.1478944,43.4741718,Георгиевск,0.59952873956348,72126
172,58.1401196,52.64643879999999,Глазов,0.605730476938202,95835
173,55.614960200000006,36.9887625,Голицыно,0.602790699859483,17447
174,51.957775,85.96365300000001,Горно-Алтайск,0.715077933807857,62861
175,58.374001,58.325058,Горнозаводск,0.588689017844055,12334
176,51.0004641,81.4638583,Горняк,0.591719686435913,13040
177,46.082851,41.934269,Городовиковск,0.5831480561285199,9565
178,56.20656999999999,42.679035,Гороховец,0.602478425592182,14015
179,44.634265299999996,39.1363613,Горячий Ключ,0.6876390499900639,30093
180,58.566596999999994,57.833389000000004,Гремячинск,0.5885060158875,11005
181,43.319703100000005,45.693430799999994,Грозный,0.6805919537374139,271596
182,52.49612,39.955162,Грязи,0.588715116679665,46798
183,58.8841803,40.2512646,Грязовец,0.6021645610569449,15528
184,58.842406999999994,57.555057999999995,Губаха,0.590843678194862,27544
185,51.283714,37.534659999999995,Губкин,0.5904136535530071,88562
186,64.4337824,76.48980859999999,Губкинский,0.5920171885391011,23340
187,43.3486103,46.095945,Гудермес,0.598513283078841,45643
188,48.053030299999996,39.9441925,Гуково,0.5951277956683381,67268
189,45.3565119,40.6962256,Гулькевичи,0.59698084466165,35225
190,54.7745571,20.6037041,Гурьевск,0.598245606656467,12433
191,51.289516,106.52700800000001,Гусиноозёрск,0.597819393642874,24603
192,55.6149968,40.670866499999995,Гусь-Хрустальный,0.694003853810806,60773
193,54.218571,55.026661,Давлеканово,0.5995068413932829,24040
194,43.6590048,39.6544373,Дагомыс,0.453892137025745,74737
195,56.25865600000001,62.939163,Далматово,0.5951513060250501,13913
196,44.559457,135.57592409999998,Дальнегорск,0.6009784714058829,37503
197,45.9337195,133.7349056,Дальнереченск,0.6025826929142459,27601
198,58.188807999999995,40.175114,Данилов,0.590641687356554,15861
199,53.2533095,39.1591798,Данков,0.590768009186741,21056
200,56.698341000000006,60.08680699999999,Дегтярск,0.602790699859483,15521
201,55.26437779999999,31.5178326,Демидов,0.598779801977935,7333
202,69.30371099999999,139.96452299999999,Депутатский,0.5828904789742541,2932
203,42.057858,48.288764799999996,Дербент,0.630276506570897,119961
204,54.142923200000006,33.284404867503,Десногорск,0.5905151060851701,29677
205,56.2382157,43.461740500000005,Дзержинск,0.611545248185286,240762
206,55.959644,92.37541999999999,Дивногорск,0.604064906217356,28271
207,73.50838940000001,80.5123816,Диксон,0.50842808811171,548
208,54.2188995,49.6038982,Димитровград,0.604792856404745,122549
209,52.12849,35.075439,Дмитриев-Льговский,0.570639694209592,7600
210,56.345069499999994,37.5200723,Дмитров,0.6150470362378989,61454
211,57.8288277,29.961135700000003,Дно,0.5941560668776921,9061
212,58.465281000000004,56.4192325338404,Добрянка,0.594346879412062,35720
213,47.3241456,142.79793610000002,Долинск,0.59799921112819,12200
214,55.4368213,37.7680693,Домодедово,0.613548145105619,96123
215,48.0158753,37.8013407,Донецк,0.6151275531028331,50085
216,53.965651,38.3183367,Донской,0.589234785857705,64561
217,54.914823600000005,33.298905100000006,Дорогобуж,0.6179721746548671,10720
218,56.74177675,37.175532969607794,Дубна,0.627376019174255,70569
219,49.060520000000004,44.830776,Дубовка,0.591744533200762,14345
220,55.194692700000004,32.4021172794943,Духовщина,0.599747294400208,4370
221,55.490616,54.86389499999999,Дюртюли,0.596407729137329,31272
222,53.6003804,34.3335523,Дятьково,0.590616391891651,29438
223,45.1907635,33.3679049,Евпатория,0.6301167680813771,106840
224,55.3829765,39.0356223,Егорьевск,0.621351436311116,70133
225,46.7110877,38.2747683,Ейск,0.617565036172246,87771
226,56.839104000000006,60.60825,Екатеринбург,0.7348564503108621,1377738
227,55.757713100000004,52.05399379999999,Елабуга,0.611310595334303,70750
228,52.6219865,38.500329799999996,Елец,0.584615563538129,108404
229,54.576495400000006,33.1891698,Ельня,0.6105280089529289,10095
230,54.75912099999999,61.313198,Еманжелинск,0.5990231026323449,30218
231,62.598296999999995,50.887928,Емва,0.585857916004479,14574
232,58.45322120000001,92.17481690000001,Енисейск,0.615471094601149,18769
233,61.275020999999995,108.00971200000001,Ербогачён,0.578028912104563,1965
234,51.34985,48.275078,Ершов,0.58842741983089,21447
235,44.0468389,42.8565018,Ессентуки,0.604712396341918,100969
236,44.1424034,43.0090751,Железноводск,0.594537103017921,24496
237,56.250938,93.53286,Железногорск,0.612616832398112,85559
238,56.577915000000004,104.12294,Железногорск-Илимский,0.6227745252834611,26134
239,55.74593879999999,38.0158304,Железнодорожный,0.601255855011309,151985
240,51.843933,41.470366999999996,Жердевка,0.581644752348296,15211
241,66.76564,123.3741,Жиганск,0.581204204372658,3420
242,53.400512199999994,49.4955657,Жигулёвск,0.590616391891651,57565
243,53.748543000000005,34.735447,Жиздра,0.5920171885391011,5585
244,50.978778999999996,44.778908,Жирновск,0.5876358969737769,16890
245,53.76413670000001,31.495078499999998,Жуковка,0.46,18269
246,49.644653000000005,117.329025,Забайкальск,0.585363976054984,12536
247,50.111154,129.4402341,Завитинск,0.594203825422795,11481
248,56.50929300000001,66.539261,Заводоуковск,0.592362468990463,25657
249,57.4909934,42.13964,Заволжск,0.588897499732059,12045
250,52.387798,38.92672,Задонск,0.5916699628354979,9695
251,55.2866509,52.0056047,Заинск,0.5944658379500021,41798
252,58.501495,27.879011,Залахтовье,0.22043043518689398,1079
253,55.965401,94.708107,Заозёрный,0.598424186714395,10683
254,56.258968,32.085865000000005,Западная Двина,0.680641687356554,9376
255,54.7585694,38.8818137,Зарайск,0.6173194558259151,24648
256,56.8149706,61.320593599999995,Заречный,0.6028114619952271,63579
257,53.707915,84.9348606,Заринск,0.596843782189952,47035
258,55.7293613,36.858538200000005,Звенигород,0.625925473457402,16395
259,48.020645,40.118561,Зверево,0.5933142454086451,22416
260,56.11356,94.589279,Зеленогорск (ЗАТО),0.7084796137914449,64343
261,55.8477605,48.5097031,Зеленодольск,0.604003853810806,97651
262,44.403175,43.884163,Зеленокумск,0.589467215043441,35790
263,53.928402,102.052727,Зима,0.601954426522077,32522
264,55.03463945,59.5292694311903,Златоуст,0.6119021390014711,174985
265,52.426113,31.7390793,Злынка,0.5890274436962241,5507
266,51.1544658,82.1979928,Змеиногорск,0.597548679886816,10569
267,54.6155775,21.227367,Знаменск,0.5905151060851701,29357
268,56.17007099999999,34.585182,Зубцов,0.612775975104337,6937
269,58.4060241,51.1388605,Зуевка,0.589079344667183,11198
270,52.641701,108.14624520000001,Зырянка,0.435,3170
271,59.37441389999999,28.2192542,Ивангород,0.620687137820104,9797
272,56.998445200000006,40.9737394,Иваново,0.639815154863199,409277
273,60.6973287,60.4172583,Ивдель,0.607390775069782,17764
274,67.46721600000001,86.56975600000001,Игарка,0.41,6183
275,63.191513,64.424301,Игрим,0.438668254407684,7477
276,56.86655699999999,53.2094166,Ижевск,0.6525020460394421,628117
277,42.5710804,47.862999,Избербаш,0.5995943874298381,56301
278,57.7103914,27.861682000000002,Изборск,0.503534851269978,789
279,65.2239948,145.6607722,Известковый,0.435,1536
280,45.3740796,41.712115399999995,Изобильный,0.588112029465683,40546
281,56.23806,96.06694,Иланский,0.5976164698837939,16108
282,49.306286,43.979027,Иловля,0.459448365439565,11568
283,53.8579402,46.3573236,Инза,0.5853088486815661,18547
284,53.867741,44.371407,Инсар,0.585391521261866,8687
285,66.039749,60.13158000000001,Инта,0.5955028894050101,32021
286,45.719722999999995,42.916286,Ипатово,0.589698770980334,26055
287,57.67404200000001,63.063778000000006,Ирбит,0.6118328306230639,38352
288,52.289597,104.280586,Иркутск,0.696101302794776,587225
289,54.904892000000004,71.259987,Исилькуль,0.594892197524519,25905
290,54.61506035,83.29727586648599,Искитим,0.5897909125190649,60072
291,56.110912,69.473366,Ишим,0.606984724852259,69567
292,53.454655,56.043994999999995,Ишимбай,0.612899469290669,66259
293,56.6328248,47.897246200000005,Йошкар-Ола,0.69612517825114,248688
294,44.267363700000004,135.0554977,Кавалерово,0.44353273073045796,14437
295,55.7823547,49.1242266,Казань,0.7495911075609809,1216965
296,57.7019,93.2756,Казачинское,0.393208261767925,3604
297,50.425951899999994,41.0161721,Калач,0.591694829650187,20046
298,48.692699,43.524063,Калач-на-Дону,0.7936976813015129,26892
299,55.049091000000004,74.58242800000001,Калачинск,0.595805981066283,24000
300,65.200096,31.180172,Калевала,0.5038458648788621,3855
301,54.710128000000005,20.510583800000003,Калининград,0.721532705657472,431491
302,51.499947,44.484581,Калининск,0.588191028492999,16442
303,54.5101087,36.2598115,Калуга,0.670563076626748,325185
304,57.2400206,37.8404883,Калязин,0.60367721561998,13870
305,56.2652515,54.194561300000004,Камбарка,0.5885060158875,11028
306,53.1850012,44.0529066,Каменка,0.5862665300937171,39579
307,60.95261020000001,29.1303401,Каменногорск,0.609530938206308,6761
308,56.415451000000004,61.917797,Каменск-Уральский,0.7084572170274491,174710
309,48.3210807,40.2650679,Каменск-Шахтинский,0.6971010124327429,95306
310,53.793676100000006,81.3516358,Камень-на-Оби,0.7906568543982441,41787
311,56.34625749999999,40.997098,Камешково,0.590337454409521,13113
312,50.06525345,45.384491159226506,Камышин,0.6043107604521011,119924
313,56.8380653,62.7315204168864,Камышлов,0.598099751884054,26875
314,55.5148161,47.498630718890105,Канаш,0.582190070558131,45608
